game_title,platform,critic_name,review_text,critic_score,global_metascore
resident evil: revelations,playstation-3,Level7.nu,Resident Evil Revelations managed great with its technical limitations and delivered a game more built on atmosphere and tension than on pure action. The story was dull but the adventure still riddled with exciting moments. The 3DS version may still be the better of the two but on console we get both improved graphics and better controls.,60,74
resident evil: revelations,playstation-3,XGN,"Revelations is an okay game, but too simple a port from the 3DS game. Game technical it’s one of the greatest horror games of the last years, but that says it all. It has the same defects as the 3DS version and it’s too expensive for that.",60,74
resident evil: revelations,playstation-3,Games.cz,"A last year's model that's been brushed off, proving that bigger is not always better. This one serves well while waiting for the next ""big"" Resident Evil title. But if you skip this chapter, you'll feel no remorse. Especially when you think about that wide horizon of zombie games that are much more effective.",60,74
resident evil: revelations,xbox-360,Games Master UK,"Epic beyond its 3DS roots, Revelations takes survival horror back to basics. [July 2013, p.78]",91,75
resident evil: revelations,xbox-360,Official Xbox Magazine UK,"Deficits notwithstanding, this is a superb port of what may be the best survival-horror game on Xbox since Dead Space first lurched onto the scene.",90,75
resident evil: revelations,xbox-360,Game Informer,"The new content, including an entertaining challenge-based two-player co-op mode, along with dual-analog stick control make this the definitive version of Resident Evil: Revelations.",88,75
resident evil: revelations,xbox-360,Pelit (Finland),"I liked Resident Evil: Revelations on the 3DS, and I enjoy it on Xbox 360. Revelations gets all the areas right where Resident Evil 6 failed. [June 2013]",86,75
resident evil: revelations,xbox-360,Game Over Online,"There isn’t any real extra content to speak of, so if you already played Resident Evil: Revelations to death on the 3DS, there’s no reason to get a second copy unless you really want to send a message to Capcom.",85,75
resident evil: revelations,xbox-360,Metro GameCentral,"A very worthwhile upgrade of the portable original, that stands up well in terms of visuals and easily exceeds Resident Evil 6 in terms of atmosphere and intrigue.",80,75
resident evil: revelations,xbox-360,Xbox Achievements,"More like the survival horror Resident Evil should be and less the balls-to-the-wall actioner, Resident Evil: Revelations almost strikes the perfect balance between scares and playability. It's arguably the best Resident Evil game we've played since Resident Evil 4, and that's saying something.",80,75
resident evil: revelations,xbox-360,Hardcore Gamer,"A more intimate affair rather than a blockbuster, it recalls terrific classic elements that have been sorely missed, easily besting the latest main-series entry.",80,75
resident evil: revelations,xbox-360,DarkZero,"A well-done port for newcomers to the game and at the same time a reminder that Resident Evil can be a great game with quality atmosphere without having to succumb to the big-budget, AAA nonsense that plagues the industry.",80,75
resident evil: revelations,xbox-360,X-ONE Magazine UK,"You wouldn't know that this used to be a 3DS game. [Issue#99, p.73]",80,75
resident evil: revelations,xbox-360,Worth Playing,"Resident Evil: Revelations is a well-made game. It lacks the highs of Resident Evil 6 but also avoids that game's tremendous lows, focusing on a more consistent, well-rounded experience.",80,75
resident evil: revelations,xbox-360,Cheat Code Central,"Is Resident Evil: Revelations better for the console than it is for the 3DS? Nah, not really. It adds a few extra features and gives it a coat of HD paint, but at its core it is still the same game. But is it worth playing on console? Absolutely.",76,75
resident evil: revelations,xbox-360,NowGamer,"People who missed Revelations the first time around will find an enjoyable and fully fleshed out Resident Evil experience - while not spectacular, it's certainly closer to the original games in terms of atmosphere than the modern outings. RAID mode and Infernal difficulty also offer compelling reasons for Revelations veterans to grab the HD version.",75,75
resident evil: revelations,xbox-360,Gamer Limit,"It offers up a decent amount of missed opportunities, but still manages to capture some of the magic that Resident Evil was known for. If you’ve been waiting for a game in the franchise to return to its horror roots, this isn’t quite it, but it should leave you somewhat satisfied.",75,75
resident evil: revelations,xbox-360,IGN,"If you’ve got the choice between the remake and the original, stick with the one you can carry in your pocket – this one feels a bit uncomfortable in its own skin.",75,75
resident evil: revelations,xbox-360,Polygon,"It nails both the survival-horror tension of old-school Resident Evil and the bombastic setpieces of modern Resident Evil, and it rarely screws up in the process.",75,75
resident evil: revelations,xbox-360,MondoXbox,"A solid RE episode, with a great porting job from the 3DS version and sporting a good balance between pure action and survival horror. If you're missing the older games in the series, this could please you.",75,75
resident evil: revelations,xbox-360,GamesRadar+,"It doesn't last all that long, and the wonky difficulty spikes early on may deter some players. But there's something refreshingly terrifying about staring down a faceless, leech-tongued shambler, or fleeing for your life from a razor-toothed water beetle that's as big as a sack of potatoes.",70,75
resident evil: revelations,xbox-360,VideoGamer,"A great port of a good game that has a few problems, the result being something well worth picking up if you’re looking for some decent home console Resi action, or just something to get rid of the lingering taste of Resident Evil 6. Although this re-release is somewhat surprising, it is far from unpleasant.",70,75
resident evil: revelations,xbox-360,Eurogamer,"This HD edition builds subtly on the 3DS foundations, but thankfully doesn't crush them under the needless AAA junk that has dragged the series so far off course. That leaves a game that is just rough enough around the edges to win over fans who still pine for the series' heyday, and suggests the saga might yet come back to life.",70,75
resident evil: revelations,xbox-360,Official Xbox Magazine,"At $50, Revelations is cheaper than most AAA retail releases, but it’s decidedly lower-budget in scope and style. While it’s a serviceable throwback for those sick of survival-action, we’d have liked a bit more polish and a deeper quest.",70,75
resident evil: revelations,xbox-360,The Digital Fix,"After a couple of mis-steps, between Revelations and RE6, the franchise is firmly back on track.",70,75
resident evil: revelations,xbox-360,Armchair Empire,"Resident Evil: Revelations is less of a ""fans of the genre"" title than it is a ""fans of the series"" title. For everyone else, it's like that B-movie that does just enough things right to be entertaining.",70,75
resident evil: revelations,xbox-360,COGconnected,"This is not to say Resident Evil: Revelations is bad game, it is just not an exceptional one and has a little too much of that “been there and done that” feeling to it.",68,75
resident evil: revelations,xbox-360,Gameplanet,"Revelations is a lesser experience on console simply because more is expected. Upsized for TVs, several flaws become apparent. A great game on handheld, here it’s merely acceptable.",65,75
