GPID,GameID,difficulty_easy,difficulty_just_right,difficulty_simple,difficulty_tough,difficulty_unforgiving,play_time_lt_1_hour,play_time_ge_80_hours,play_time_approx_1_hour,play_time_approx_12_hours,play_time_approx_2_hours,play_time_approx_20_hours,play_time_approx_4_hours,play_time_approx_40_hours,play_time_approx_60_hours,play_time_approx_8_hours,completion_beat_it,completion_conquered_it,completion_halfway,completion_played_it,completion_tried_it,difficulty_avg,completion_avg,playtime_avg
2592,2592,7.41,70.37,3.7,18.52,0.0,0.0,5.56,0.0,5.56,0.0,27.78,22.22,16.67,5.56,16.67,37.25,9.8,0.0,23.53,29.41,2.0741,2.4114,22.8976
2593,2593,0.0,33.33,0.0,46.67,20.0,0.0,10.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,10.0,32.0,12.0,4.0,32.0,20.0,2.6666999999999996,2.36,21.6
2594,2594,54.05,27.03,16.22,2.7,0.0,0.0,0.0,3.57,32.14,0.0,32.14,7.14,3.57,3.57,17.86,51.28,23.08,3.85,8.97,12.82,1.3243,3.2693,15.58705
2595,2595,19.23,69.23,3.85,3.85,3.85,0.0,5.0,0.0,30.0,0.0,15.0,5.0,5.0,0.0,40.0,45.95,24.32,8.11,2.7,18.92,1.8464,3.1892,16.0
2596,2596,7.02,63.16,1.75,24.56,3.51,2.38,4.76,0.0,42.86,0.0,23.81,0.0,11.9,2.38,11.9,42.25,18.31,7.04,15.49,16.9,2.1929999999999996,2.8870999999999998,20.877
2597,2597,1.56,85.16,0.0,13.28,0.0,0.0,2.25,0.0,28.09,2.25,55.06,1.12,7.87,0.0,3.37,57.07,18.32,5.24,10.99,8.38,2.1172,3.3141000000000003,19.6902
2598,2598,3.26,73.22,0.36,22.56,0.6,0.42,18.91,0.42,6.09,0.42,23.32,1.26,33.19,13.87,2.1,39.23,14.18,8.26,24.82,13.5,2.1954000000000002,2.6848,42.3539
2599,2599,31.07,56.24,9.8,2.56,0.33,1.67,0.51,0.51,30.68,0.39,2.05,8.99,0.51,0.13,54.56,47.13,37.16,4.89,6.21,4.61,1.6202000000000003,3.5775999999999994,9.53305
2600,2600,17.14,65.71,2.86,14.29,0.0,0.0,6.67,0.0,20.0,0.0,26.67,13.33,6.67,0.0,26.67,27.45,15.69,7.84,18.95,30.07,1.9429000000000003,2.3726,18.4048
2601,2601,48.15,7.41,33.33,11.11,0.0,0.0,0.0,4.76,47.62,23.81,14.29,4.76,4.76,0.0,0.0,60.61,3.03,6.06,18.18,12.12,1.2963,2.9698,11.166799999999999
2602,2602,6.82,64.77,3.41,20.45,4.55,0.9,13.51,0.0,29.73,0.9,32.43,4.5,6.31,0.9,10.81,41.33,26.33,7.67,13.67,11.0,2.1477,3.1064999999999996,24.997400000000003
2603,2603,6.35,79.89,0.53,12.7,0.53,0.0,8.93,0.0,11.61,0.89,22.32,1.79,42.86,9.82,1.79,28.3,22.06,11.03,20.38,18.23,2.0635,2.6211,36.269800000000004
2604,2604,11.54,46.15,3.85,19.23,19.23,0.0,0.0,0.0,7.14,0.0,21.43,21.43,7.14,7.14,35.71,22.73,20.45,13.64,22.73,20.45,2.2307,2.4318,15.9968
2605,2605,0.0,55.91,2.15,41.94,0.0,3.03,72.73,0.0,9.09,0.0,0.0,0.0,9.09,3.03,3.03,17.05,8.53,16.28,45.74,12.4,2.3979,1.9302000000000001,65.00150000000001
2606,2606,25.74,59.56,5.15,8.09,1.47,1.08,4.3,0.0,33.33,3.23,23.66,7.53,3.23,1.08,22.58,45.39,14.81,5.83,15.53,18.45,1.7869000000000002,2.8644,16.2946
2607,2607,11.43,37.14,14.29,22.86,14.29,6.67,0.0,6.67,40.0,0.0,13.33,26.67,0.0,0.0,6.67,17.65,10.29,8.82,33.82,29.41,2.1145,1.9263,9.166450000000001
2608,2608,12.76,65.89,3.48,16.24,1.62,0.0,4.26,0.0,21.32,0.39,40.31,1.94,18.6,2.71,10.47,28.63,29.0,14.12,17.78,10.47,2.016,2.8701,24.017400000000002
2609,2609,17.62,63.81,6.19,11.43,0.95,0.91,3.64,0.91,25.45,2.73,36.36,8.18,10.0,2.73,9.09,24.45,25.18,12.22,25.18,12.96,1.8857,2.6109999999999998,19.99865
2610,2610,25.99,51.64,13.65,7.24,1.48,0.0,56.83,0.95,4.76,0.63,7.94,1.59,10.48,13.97,2.86,22.79,22.25,6.94,42.07,5.95,1.6908,2.4206,60.506949999999996
2611,2611,26.36,56.59,13.85,2.53,0.67,0.0,65.27,0.93,4.9,0.47,5.13,1.17,8.39,11.66,2.1,21.15,23.51,5.37,41.98,7.99,1.6299000000000001,2.3935,64.41085000000001
2612,2612,38.24,2.94,50.0,8.82,0.0,0.0,0.0,0.0,10.0,0.0,30.0,5.0,20.0,0.0,35.0,16.05,16.05,7.41,22.22,38.27,1.2058000000000002,2.0371,18.2
2613,2613,22.39,52.24,21.64,2.24,1.49,3.13,71.88,1.56,3.13,1.56,1.56,1.56,7.81,7.81,0.0,13.42,31.54,4.03,42.62,8.39,1.597,2.3891,66.1343
2614,2614,21.88,56.25,9.38,10.94,1.56,1.3,10.39,0.0,15.58,1.3,24.68,5.19,24.68,6.49,10.39,33.47,23.14,7.85,19.83,15.7,1.8126,2.7766999999999995,29.961399999999998
2615,2615,22.84,55.33,18.78,2.03,1.02,2.13,58.51,2.13,5.32,0.0,6.38,3.19,8.51,9.57,4.26,17.88,28.24,5.88,41.18,6.82,1.6143,2.4424,58.36875
2616,2616,23.33,52.67,18.67,5.33,0.0,2.94,63.24,1.47,4.41,0.0,2.94,1.47,11.76,7.35,4.41,15.29,27.65,6.76,41.76,8.53,1.6333000000000004,2.3557,61.27154999999999
2617,2617,21.55,55.25,19.89,2.76,0.55,2.33,67.44,3.49,6.98,0.0,2.33,1.16,5.81,8.14,2.33,16.15,28.97,5.9,42.05,6.92,1.6187,2.4125,62.73715
2618,2618,27.08,55.22,14.45,2.65,0.59,1.09,62.3,0.87,2.84,0.44,7.21,1.2,10.93,11.26,1.86,21.02,18.13,8.48,40.14,12.23,1.6168999999999998,2.2593,62.97165000000001
2619,2619,27.08,55.22,14.45,2.65,0.59,1.09,62.3,0.87,2.84,0.44,7.21,1.2,10.93,11.26,1.86,21.02,18.13,8.48,40.14,12.23,1.6168999999999998,2.2593,62.97165000000001
2620,2620,27.08,55.22,14.45,2.65,0.59,1.09,62.3,0.87,2.84,0.44,7.21,1.2,10.93,11.26,1.86,21.02,18.13,8.48,40.14,12.23,1.6168999999999998,2.2593,62.97165000000001
2621,2621,27.08,55.22,14.45,2.65,0.59,1.09,62.3,0.87,2.84,0.44,7.21,1.2,10.93,11.26,1.86,21.02,18.13,8.48,40.14,12.23,1.6168999999999998,2.2593,62.97165000000001
2622,2622,27.08,55.22,14.45,2.65,0.59,1.09,62.3,0.87,2.84,0.44,7.21,1.2,10.93,11.26,1.86,21.02,18.13,8.48,40.14,12.23,1.6168999999999998,2.2593,62.97165000000001
2623,2623,30.46,49.61,18.21,1.12,0.6,1.25,63.44,1.25,3.28,0.94,5.16,1.56,9.53,10.78,2.81,26.55,18.92,10.4,39.04,5.09,1.5305000000000004,2.4681,62.78234999999999
2624,2624,30.46,49.61,18.21,1.12,0.6,1.25,63.44,1.25,3.28,0.94,5.16,1.56,9.53,10.78,2.81,26.55,18.92,10.4,39.04,5.09,1.5305000000000004,2.4681,62.78234999999999
2625,2625,25.99,51.64,13.65,7.24,1.48,0.0,56.83,0.95,4.76,0.63,7.94,1.59,10.48,13.97,2.86,22.79,22.25,6.94,42.07,5.95,1.6908,2.4206,60.506949999999996
2626,2626,25.99,51.64,13.65,7.24,1.48,0.0,56.83,0.95,4.76,0.63,7.94,1.59,10.48,13.97,2.86,22.79,22.25,6.94,42.07,5.95,1.6908,2.4206,60.506949999999996
2627,2627,6.52,54.35,0.0,32.61,6.52,3.13,6.25,0.0,12.5,0.0,28.13,6.25,31.25,0.0,12.5,36.27,17.65,8.82,16.67,20.59,2.3261000000000003,2.7058000000000004,25.9073
2628,2628,50.0,35.71,0.0,7.14,7.14,0.0,15.38,0.0,30.77,0.0,23.08,0.0,0.0,0.0,30.77,65.0,30.0,0.0,0.0,5.0,1.6425999999999998,3.85,23.074
2629,2629,16.78,60.4,4.03,16.11,2.68,0.0,6.12,0.0,25.51,2.04,38.78,6.12,6.12,2.04,13.27,41.59,26.64,16.82,8.41,6.54,1.9798,3.2151000000000005,20.732400000000002
2630,2630,4.96,71.9,0.83,21.49,0.83,0.0,1.45,0.0,24.64,1.45,43.48,1.45,10.14,0.0,17.39,42.74,23.08,6.84,15.38,11.97,2.1655,3.0431,18.346999999999998
2631,2631,5.88,70.59,0.0,22.06,1.47,0.0,0.0,0.0,31.58,0.0,47.37,7.89,2.63,2.63,7.89,36.36,18.83,6.49,18.18,20.13,2.1765,2.7204999999999995,16.8404
2632,2632,1.08,27.8,0.0,67.15,3.97,0.48,0.48,0.0,9.66,0.0,58.45,0.0,25.6,2.42,2.9,42.47,27.41,12.95,10.84,6.33,2.7004,3.2258999999999998,25.162
2633,2633,5.26,64.91,0.0,19.3,10.53,0.0,3.13,0.0,0.0,0.0,25.0,6.25,56.25,9.38,0.0,31.88,10.14,11.59,33.33,13.04,2.2457,2.3763,35.882000000000005
2634,2634,2.38,52.38,2.38,35.71,7.14,0.0,0.0,4.76,47.62,0.0,14.29,14.29,4.76,0.0,14.29,40.0,12.86,8.57,22.86,15.71,2.3806999999999996,2.6715000000000004,12.214999999999998
2635,2635,6.9,77.59,3.45,12.07,0.0,0.0,0.0,0.0,56.86,0.0,35.29,1.96,0.0,1.96,3.92,35.8,35.8,12.35,6.17,9.88,2.0174000000000003,3.2714999999999996,15.449199999999996
2636,2636,0.0,36.19,0.0,58.1,5.71,0.0,4.08,0.0,26.53,0.0,36.73,0.0,6.12,2.04,24.49,21.93,14.47,10.53,29.82,23.25,2.6381,2.1973,19.4248
2637,2637,5.91,72.73,0.91,20.0,0.45,0.0,10.09,1.83,4.59,0.0,16.51,0.0,49.54,11.93,5.5,31.27,20.35,18.88,20.65,8.85,2.1363,2.7374,39.34795
2638,2638,33.05,53.39,8.47,4.24,0.85,1.56,20.31,1.56,6.25,0.0,15.63,1.56,37.5,9.38,6.25,31.44,17.03,9.17,27.95,14.41,1.6357,2.5458000000000003,41.337799999999994
2639,2639,7.14,52.38,8.33,28.57,3.57,4.55,2.27,0.0,29.55,2.27,18.18,9.09,11.36,2.27,20.45,33.33,15.08,7.94,26.98,16.67,2.1665,2.5317,16.994500000000002
2640,2640,3.78,78.99,1.68,15.13,0.42,0.59,6.51,0.59,14.79,0.59,49.7,0.59,15.38,4.14,7.1,35.16,34.66,4.74,14.46,10.97,2.1008999999999998,3.1419,26.17105
2641,2641,9.38,50.0,4.69,29.69,6.25,0.0,1.96,0.0,25.49,0.0,33.33,5.88,11.76,1.96,19.61,42.42,25.25,5.05,16.16,11.11,2.2188999999999997,3.0805000000000007,18.976799999999997
2642,2642,4.22,66.27,1.2,21.08,7.23,0.0,46.15,0.0,0.0,0.0,1.1,0.0,23.08,28.57,1.1,22.71,24.02,13.54,30.13,9.61,2.2289,2.5374,63.602
2643,2643,7.29,71.92,0.45,19.08,1.26,0.75,12.83,0.13,0.75,0.13,6.29,0.63,40.0,37.86,0.63,35.75,21.46,9.46,18.24,15.09,2.126,2.8109,50.414350000000006
2644,2644,3.38,45.02,0.36,48.99,2.25,0.39,8.14,0.08,1.34,0.16,19.35,0.47,52.13,17.46,0.47,40.64,20.92,7.58,14.77,16.1,2.475,2.9227000000000003,41.934700000000014
2645,2645,5.61,51.8,1.35,39.03,2.21,0.68,87.19,0.17,0.57,0.08,0.71,0.28,3.56,6.51,0.25,38.93,25.97,15.38,16.64,3.09,2.3427999999999995,3.1008999999999998,75.33285
2646,2646,7.29,71.92,0.45,19.08,1.26,0.75,12.83,0.13,0.75,0.13,6.29,0.63,40.0,37.86,0.63,35.75,21.46,9.46,18.24,15.09,2.126,2.8109,50.414350000000006
2647,2647,11.76,67.65,8.82,5.88,5.88,0.0,0.0,0.0,10.53,0.0,57.89,0.0,21.05,5.26,5.26,23.61,16.67,11.11,29.17,19.44,1.9115999999999997,2.3194999999999997,24.838399999999996
2648,2648,39.83,29.91,29.57,0.35,0.35,0.2,0.61,0.0,56.12,0.41,11.02,0.61,1.02,0.2,29.8,58.05,32.03,3.76,4.36,1.8,1.3132000000000001,3.74,12.373
2649,2649,1.52,17.46,0.57,74.0,6.45,0.66,6.31,0.0,11.96,0.33,46.18,1.66,27.24,3.99,1.66,43.2,7.71,11.08,26.65,11.36,2.7836000000000003,2.6381,29.221600000000002
2650,2650,3.1,61.61,0.15,33.3,1.84,0.07,15.98,0.0,5.89,0.14,21.53,0.34,39.27,15.57,1.22,44.74,24.58,4.99,12.81,12.89,2.3189,3.1296000000000004,42.96150000000001
2651,2651,4.1,78.56,0.68,15.62,1.03,0.37,48.23,0.0,5.21,0.37,8.19,0.93,14.53,20.67,1.49,46.93,11.99,13.1,23.7,4.28,2.1185,2.8986,59.22869999999999
2652,2652,2.86,84.0,0.57,12.57,0.0,0.0,8.55,0.0,14.53,0.85,44.44,0.0,26.5,4.27,0.85,37.19,21.25,7.5,17.81,16.25,2.0914,2.8282,30.718600000000002
2653,2653,1.48,28.52,0.74,64.44,4.81,0.0,4.3,0.0,20.97,0.54,44.09,4.84,8.06,2.69,14.52,44.3,14.24,10.44,23.42,7.59,2.6700999999999997,2.8605,20.9784
2654,2654,23.26,48.84,2.33,20.93,4.65,0.0,0.0,0.0,8.82,5.88,8.82,47.06,5.88,0.0,23.53,48.0,30.0,6.0,10.0,6.0,2.0000999999999998,3.4,9.0568
2655,2655,32.88,50.68,15.07,1.37,0.0,0.0,4.35,2.17,15.22,0.0,36.96,2.17,21.74,8.7,8.7,30.67,28.0,10.0,15.33,16.0,1.5342000000000002,2.8601,27.40805
2656,2656,30.77,50.0,13.46,3.85,1.92,0.0,3.33,0.0,16.67,0.0,33.33,0.0,26.67,6.67,13.33,28.42,30.53,9.47,18.95,12.63,1.6154000000000002,2.8632,27.066799999999997
2657,2657,11.11,50.0,16.67,16.67,5.56,0.0,9.09,0.0,9.09,0.0,0.0,18.18,45.45,0.0,18.18,17.86,5.95,7.14,36.9,32.14,1.9447000000000003,1.7856,28.7244
2658,2658,19.35,51.61,16.13,6.45,6.45,0.0,18.18,9.09,18.18,0.0,18.18,18.18,9.09,9.09,0.0,16.82,6.54,9.35,36.45,30.84,1.7739999999999998,1.7943,30.22425
2659,2659,15.79,59.65,1.75,19.3,3.51,0.0,31.25,6.25,18.75,0.0,12.5,6.25,25.0,0.0,0.0,20.62,8.25,22.68,36.08,12.37,2.0527,2.0929,40.03125
2660,2660,7.69,66.67,2.56,17.95,5.13,3.57,39.29,3.57,7.14,0.0,10.71,0.0,17.86,17.86,0.0,29.33,32.0,10.67,16.0,12.0,2.1283,2.9465999999999997,52.34434999999999
2661,2661,5.71,82.86,0.0,5.71,5.71,0.0,36.84,0.0,5.26,10.53,10.53,0.0,21.05,15.79,0.0,23.61,16.67,4.17,36.11,19.44,2.0569,2.2500999999999998,50.3138
2662,2662,15.87,61.9,1.59,20.63,0.0,0.0,12.12,0.0,21.21,0.0,33.33,3.03,21.21,0.0,9.09,26.92,16.92,15.38,20.77,20.0,2.0315,2.4689,28.239599999999996
2663,2663,33.33,54.36,3.59,6.67,2.05,0.88,4.39,0.0,4.39,0.0,28.07,0.0,54.39,7.02,0.88,29.11,17.12,15.41,25.68,12.67,1.7180000000000002,2.5408999999999997,35.699999999999996
2664,2664,7.44,62.81,3.31,19.83,6.61,3.66,6.1,10.98,15.85,13.41,14.63,13.41,4.88,6.1,10.98,45.11,20.0,5.96,17.45,11.49,2.1569000000000003,3.013,17.0945
2665,2665,7.25,57.97,4.35,24.64,5.8,2.5,0.0,12.5,17.5,10.0,15.0,10.0,5.0,7.5,20.0,39.15,10.58,7.41,22.22,20.63,2.1885999999999997,2.5658999999999996,13.8875
2666,2666,6.72,76.12,0.75,13.43,2.99,6.86,5.88,11.76,12.75,11.76,13.73,18.63,5.88,5.88,6.86,47.64,24.02,4.33,13.39,10.63,2.0897,3.1932,16.5166
2667,2667,9.09,49.09,1.82,25.45,14.55,0.0,11.11,2.78,11.11,8.33,16.67,13.89,8.33,8.33,19.44,33.33,9.65,13.16,27.19,16.67,2.2909,2.421,24.1765
2668,2668,29.33,57.33,9.33,3.56,0.44,0.0,0.58,0.0,41.52,0.58,23.39,9.36,3.51,1.17,19.88,35.16,43.36,2.15,6.25,13.09,1.6532000000000002,3.3771999999999998,14.206800000000001
2669,2669,1.9,59.05,0.63,34.6,3.81,0.0,14.35,0.0,14.35,1.39,22.69,3.7,27.31,7.87,8.33,42.45,26.61,5.53,14.05,11.36,2.3586,3.1271000000000004,34.228199999999994
2670,2670,3.28,84.48,0.6,10.75,0.9,0.75,11.28,0.0,13.91,0.0,29.32,3.38,21.43,12.03,7.89,44.99,36.41,3.66,7.63,7.31,2.0779,3.4785999999999997,33.1211
2671,2671,7.41,71.48,0.37,16.3,4.44,0.53,27.81,0.0,3.21,0.53,13.37,1.07,31.55,19.79,2.14,37.65,14.61,9.47,22.84,15.43,2.1296,2.6625,50.031099999999995
2672,2672,7.89,76.32,6.23,8.73,0.83,5.44,25.77,1.18,8.75,1.65,13.24,4.73,25.77,6.62,6.86,41.71,16.69,11.35,25.14,5.12,1.9543999999999997,2.8656,39.42530000000001
2673,2673,21.28,72.34,1.06,5.32,0.0,0.0,1.39,0.0,18.06,1.39,18.06,9.72,18.06,8.33,25.0,38.78,25.85,4.76,13.61,17.01,1.8298,2.9865999999999997,21.529799999999994
2674,2674,9.09,72.73,0.0,13.64,4.55,0.0,0.0,0.0,12.5,6.25,18.75,18.75,31.25,0.0,12.5,32.35,23.53,2.94,35.29,5.88,2.0912,2.7056999999999998,19.625
2675,2675,10.0,50.0,2.5,25.0,12.5,0.0,0.0,0.0,39.13,0.0,21.74,13.04,4.35,4.35,17.39,27.45,12.75,4.9,25.49,29.41,2.25,2.2550000000000003,15.306399999999998
2676,2676,14.29,71.43,3.57,10.71,0.0,0.0,15.38,0.0,7.69,0.0,53.85,7.69,15.38,0.0,0.0,27.94,11.76,11.76,26.47,22.06,1.9284999999999999,2.3085,30.456400000000002
2677,2677,0.3,31.4,0.61,62.2,5.49,0.0,11.21,0.86,10.34,0.86,37.07,3.45,23.28,6.03,6.9,20.41,10.66,22.0,39.46,7.48,2.6677999999999997,2.1522,31.264300000000002
2678,2678,16.36,58.18,1.82,16.36,7.27,0.0,4.55,0.0,4.55,0.0,45.45,0.0,31.82,9.09,4.55,26.03,12.33,17.81,30.14,13.7,2.0543,2.329,31.822
2679,2679,7.87,82.58,0.56,8.43,0.56,0.0,53.06,0.0,0.68,0.0,0.68,0.0,13.61,31.97,0.0,41.31,37.09,5.63,12.68,3.29,2.0056,3.4082999999999997,67.2916
2680,2680,6.17,70.37,0.0,22.22,1.23,0.0,37.5,0.0,2.08,0.0,10.42,2.08,25.0,20.83,2.08,27.01,21.17,10.95,29.93,10.95,2.1726,2.555,55.08120000000001
2681,2681,0.0,56.52,4.35,34.78,4.35,8.33,16.67,0.0,8.33,0.0,25.0,0.0,25.0,8.33,8.33,15.79,8.77,12.28,40.35,22.81,2.3478000000000003,1.8595999999999997,35.0833
2682,2682,4.41,57.35,0.0,35.29,2.94,0.0,4.0,4.0,8.0,0.0,36.0,0.0,12.0,12.0,24.0,22.04,5.11,4.79,25.56,42.49,2.338,1.8623000000000003,25.3
2683,2683,6.58,55.26,0.0,31.58,6.58,0.0,4.55,0.0,13.64,0.0,47.73,9.09,6.82,4.55,13.64,30.92,19.74,8.55,23.03,17.76,2.3158,2.6052999999999997,21.735599999999994
2684,2684,6.67,37.78,2.22,48.89,4.44,5.56,11.11,0.0,33.33,5.56,11.11,0.0,16.67,0.0,16.67,28.28,15.86,8.97,22.76,24.14,2.4444,2.4139999999999997,23.278000000000002
2685,2685,7.0,60.0,0.5,30.0,2.5,0.0,0.85,0.85,43.22,0.85,21.19,6.78,5.08,0.85,20.34,42.84,11.21,5.11,18.44,22.41,2.25,2.6727000000000003,14.56605
2686,2686,9.47,62.11,0.0,26.84,1.58,0.0,2.68,0.0,35.71,0.89,25.0,4.46,6.25,3.57,21.43,42.56,13.28,3.84,18.72,21.6,2.1895,2.7136,17.9818
2687,2687,7.53,69.89,0.0,22.04,0.54,0.0,3.13,1.04,39.58,0.0,25.0,2.08,7.29,1.04,20.83,42.86,9.76,18.82,18.82,9.76,2.1505,2.767,17.5484
2688,2688,5.88,67.65,0.0,23.53,2.94,0.0,10.53,0.0,26.32,0.0,42.11,0.0,15.79,0.0,5.26,26.25,17.5,10.0,18.75,27.5,2.2059,2.4125,26.7412
2689,2689,6.32,66.32,1.05,25.79,0.53,0.0,11.25,0.0,13.75,1.25,23.75,0.0,37.5,8.75,3.75,24.02,8.11,21.62,30.33,15.92,2.1897,2.1801,35.975
2690,2690,19.57,58.7,1.09,18.48,2.17,1.92,1.92,0.0,26.92,0.0,25.0,7.69,13.46,0.0,23.08,40.34,9.15,6.44,16.27,27.8,2.0000999999999998,2.5491,17.323600000000003
2691,2691,12.0,52.0,2.0,24.0,10.0,3.23,3.23,3.23,22.58,0.0,16.13,0.0,12.9,0.0,38.71,30.84,8.41,13.08,22.43,25.23,2.2,2.3082000000000003,16.824849999999998
2692,2692,3.85,34.62,0.0,59.62,1.92,0.0,6.67,0.0,36.67,0.0,23.33,6.67,6.67,6.67,13.33,34.29,18.86,4.57,18.86,23.43,2.5770999999999997,2.6403000000000003,22.4056
2693,2693,3.7,59.26,0.0,22.22,14.81,5.0,20.0,0.0,25.0,0.0,25.0,0.0,10.0,0.0,15.0,35.48,9.68,6.45,29.03,19.35,2.3331,2.4192,29.25
2694,2694,3.98,53.21,0.31,39.45,3.06,1.66,6.63,0.55,29.28,0.55,30.94,1.1,9.94,1.66,17.68,39.3,12.57,4.99,21.84,21.3,2.3824,2.606,21.46635
2695,2695,5.6,58.26,0.56,33.61,1.96,0.82,6.58,0.41,25.93,0.41,23.87,2.88,15.23,5.76,18.11,45.88,20.06,3.68,14.87,15.51,2.2939,3.015,24.280050000000003
2696,2696,0.77,55.0,0.38,41.15,2.69,0.0,2.78,0.56,23.89,0.0,42.78,0.56,13.89,6.11,9.44,33.03,28.04,6.83,16.61,15.5,2.4266999999999994,2.9005,23.6492
2697,2697,8.12,74.79,0.43,15.38,1.28,0.0,4.69,0.0,24.48,0.52,48.44,1.04,10.42,1.04,9.38,54.96,23.4,6.03,9.93,5.67,2.0811000000000006,3.411,21.972
2698,2698,1.79,58.93,0.6,35.12,3.57,0.82,4.92,2.46,25.41,0.0,39.34,1.64,18.85,1.64,4.92,35.89,29.57,4.74,12.19,17.61,2.3632,3.0112000000000005,23.856900000000007
2699,2699,11.18,69.46,0.43,17.85,1.08,0.29,2.0,0.29,31.14,0.29,30.29,5.43,6.57,2.86,20.86,55.29,16.78,4.67,11.25,12.01,2.0732000000000004,3.208799999999999,17.63495
2700,2700,4.46,60.71,0.0,32.14,2.68,0.0,0.78,0.0,32.81,0.0,42.97,1.56,7.81,0.78,13.28,42.03,15.41,4.32,19.73,18.51,2.3034,2.7664,17.872
2701,2701,1.56,59.38,0.0,34.38,4.69,4.4,3.3,1.1,27.47,0.0,40.66,0.0,10.99,2.2,9.89,42.02,24.54,4.91,12.27,16.26,2.3753,3.0458999999999996,20.625099999999996
2702,2702,7.3,70.51,3.21,17.08,1.9,1.47,30.56,0.24,2.69,0.24,9.05,0.98,34.96,17.36,2.44,41.48,15.66,13.78,24.94,4.14,2.0847,2.852,51.2359
2703,2703,7.22,71.12,0.36,20.58,0.72,0.0,2.69,0.0,23.12,1.61,42.47,2.69,11.29,3.23,12.9,39.55,24.04,7.32,16.2,12.89,2.1372,2.9808999999999997,21.0462
2704,2704,15.32,74.47,1.2,8.41,0.6,0.0,3.53,0.0,34.51,0.78,27.06,4.31,8.24,4.31,17.25,41.65,33.86,3.5,11.29,9.7,1.9248999999999998,3.3003000000000005,19.827199999999998
2705,2705,17.0,64.33,3.0,14.0,1.67,0.0,4.81,0.53,32.62,0.53,31.55,1.6,10.7,2.14,15.51,31.88,25.51,5.65,16.38,20.58,1.9566999999999999,2.7782,20.95445
2706,2706,29.47,39.95,28.97,0.92,0.69,1.13,53.96,0.32,4.93,0.73,6.3,1.37,13.57,15.59,2.1,32.49,22.1,15.95,27.02,2.44,1.4317,2.7972,60.051899999999996
2707,2707,14.29,82.54,1.59,1.59,0.0,0.0,2.13,0.0,4.26,4.26,59.57,14.89,2.13,2.13,10.64,41.3,26.09,4.35,15.94,12.32,1.8573000000000002,3.0652,17.7912
2708,2708,17.56,66.83,2.44,11.71,1.46,0.72,5.07,0.0,18.12,1.45,34.78,3.62,15.22,6.52,14.49,42.33,29.29,5.03,14.42,8.92,1.9317,3.1988,24.5266
2709,2709,12.5,62.5,6.25,18.75,0.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,40.0,0.0,20.0,22.06,13.24,7.35,23.53,33.82,2.0,2.1325,28.2
2710,2710,9.8,80.39,0.0,9.8,0.0,0.0,16.67,0.0,20.83,0.0,16.67,16.67,16.67,0.0,12.5,28.44,33.03,8.26,18.35,11.93,1.9998000000000002,2.9268,27.504400000000004
2711,2711,10.19,75.48,2.48,10.47,1.38,0.0,9.88,0.79,14.23,1.58,31.23,6.32,24.51,4.74,6.72,36.36,35.43,6.02,13.1,9.09,1.9917999999999998,3.2139000000000006,29.331550000000004
2712,2712,11.86,67.8,2.37,16.27,1.69,0.0,7.98,0.53,16.49,3.72,34.04,3.19,22.87,3.19,7.98,35.05,33.08,7.44,15.93,8.5,2.0370999999999997,3.1182999999999996,27.075850000000006
2713,2713,18.18,63.64,11.36,4.55,2.27,19.05,0.0,4.76,33.33,0.0,9.52,9.52,14.29,4.76,4.76,26.67,8.33,16.67,33.33,15.0,1.7728,2.2167000000000003,15.451499999999996
2714,2714,15.96,56.38,6.38,19.15,2.13,0.0,4.0,4.0,28.0,2.0,16.0,4.0,16.0,2.0,24.0,33.44,8.67,8.67,26.32,22.91,1.9893999999999996,2.3501,19.5
2715,2715,9.43,71.7,7.55,9.43,1.89,0.0,4.35,4.35,13.04,0.0,39.13,4.35,13.04,0.0,21.74,32.6,5.52,8.29,22.65,30.94,1.9434,2.2265,20.02175
2716,2716,12.13,74.12,2.16,10.78,0.81,0.4,8.3,0.79,15.02,1.58,33.2,5.14,21.34,4.74,9.49,42.59,34.26,4.37,12.04,6.75,1.973,3.3493,27.46675
2717,2717,15.67,72.67,2.67,8.0,1.0,0.0,8.96,0.94,19.34,1.42,31.6,5.66,18.4,1.89,11.79,43.39,32.63,5.22,12.23,6.53,1.9067999999999998,3.3328,25.5055
2718,2718,15.42,50.66,4.85,24.23,4.85,0.0,11.76,0.0,17.65,0.74,30.88,2.94,24.26,3.68,8.09,36.95,10.84,3.44,20.23,28.55,2.0883,2.4682000000000004,30.393600000000003
2719,2719,9.76,78.05,2.44,9.76,0.0,0.0,17.65,5.88,11.76,0.0,29.41,0.0,23.53,0.0,11.76,22.73,11.82,10.0,35.45,20.0,1.9757999999999998,2.1365,31.7954
2720,2720,3.45,79.31,3.45,13.79,0.0,0.0,18.75,0.0,25.0,0.0,18.75,0.0,31.25,6.25,0.0,23.68,18.42,7.89,25.0,25.0,2.0688999999999997,2.3418,38.0
2721,2721,14.81,61.11,3.7,18.52,1.85,0.0,5.56,0.0,11.11,0.0,33.33,5.56,27.78,16.67,0.0,29.17,9.38,23.96,22.92,14.58,2.0184,2.3962000000000008,33.7836
